Row_ID,Player_Name,Team,Season,Venue,Pitch_Type,Match_Result,Batting_Position,Batting_Style,Runs_Scored,Balls_Faced,Strike_Rate,Fours_Hit,Sixes_Hit,Dot_Balls,Boundary_Runs,Boundary_Pct,PP_Runs,Middle_Runs,Death_Runs,PP_Strike_Rate,Middle_SR,Death_SR,Consistency_Index,Impact_Score,Performance_Tier,Aggression_Index
555,Faf du Plessis,RCB,2019,"MA Chidambaram, Chennai",Slow/Low,Lost,Opener,Anchor,24,21,114.29,3,1,7,18,75.0,6,8,10,81.09,110.14,124.05,0.432,0.549,Average,0.2721
556,Suryakumar Yadav,MI,2023,"Punjab Cricket Assoc, Mohali",Spin-Friendly,Won,Middle Order (4-5),Finisher,17,12,141.67,2,2,2,20,117.65,5,7,5,115.23,149.66,161.9,0.608,0.633,Average,0.7083
557,Rilee Rossouw,DC,2020,"Eden Gardens, Kolkata",Slow/Low,Won,Lower Middle (6-7),Aggressive,0,1,0.0,4,0,0,16,1600.0,0,0,0,169.08,126.01,176.98,0.509,0.08,Below Average,0.0
558,Anrich Nortje,LSG,2018,"Narendra Modi Stadium, Ahmedabad",High-Scoring,Won,Lower Middle (6-7),Finisher,30,24,125.0,0,2,9,12,40.0,11,11,8,140.06,171.38,176.85,0.1,0.595,Good,0.2083
559,Quinton de Kock,PBKS,2018,"M. Chinnaswamy, Bangalore",Spin-Friendly,Lost,Top Order (3),Anchor,26,19,136.84,1,0,6,4,15.38,8,11,7,64.51,127.59,136.27,0.776,0.535,Average,0.072
560,Faf du Plessis,SRH,2021,"Narendra Modi Stadium, Ahmedabad",Seaming,Won,Lower Middle (6-7),Power Hitter,200,17,176.47,1,4,1,28,93.33,13,9,8,164.49,155.51,222.85,0.579,0.869,Elite,0.9343
561,Shubman Gill,KKR,2021,"MA Chidambaram, Chennai",Seaming,Won,Finisher/Tail,Finisher,0,18,161.11,0,1,6,6,20.69,13,14,2,142.0,172.71,186.32,0.376,0.649,Below Average,0.179
562,Aaron Finch,DC,2020,"Narendra Modi Stadium, Ahmedabad",Spin-Friendly,Lost,Top Order (3),Aggressive,20,12,166.67,0,4,3,24,120.0,6,8,6,162.67,193.47,157.58,0.689,0.78,Average,1.1111
563,David Warner,RR,2024,"Arun Jaitley, Delhi",Slow/Low,Won,Lower Middle (6-7),All-Round,30,27,111.11,3,2,7,24,80.0,9,11,10,141.69,140.05,159.21,0.421,0.613,Good,0.2881
564,Prithvi Shaw,SRH,2024,"Wankhede Stadium, Mumbai",Spin-Friendly,Lost,Opener,All-Round,41,27,151.85,4,1,10,22,53.66,16,16,9,112.01,169.58,159.4,0.302,0.75,Good,0.3374
565,David Warner,CSK,2022,"M. Chinnaswamy, Bangalore",High-Scoring,Lost,Top Order (3),Anchor,44,36,122.22,3,1,14,18,40.91,15,21,8,99.12,130.29,94.93,0.63,0.653,Good,0.1697
566,Anrich Nortje,SRH,2018,"Rajiv Gandhi Intl, Hyderabad",Seaming,Won,Top Order (3),Finisher,14,7,200.0,2,2,2,20,142.86,5,5,4,169.37,160.89,210.06,0.448,0.796,Below Average,1.7143
567,Virat Kohli,LSG,2018,"Sawai Mansingh, Jaipur",Spin-Friendly,Lost,Top Order (3),Power Hitter,13,7,185.71,3,2,2,24,184.62,3,6,4,159.4,157.03,208.18,0.705,0.769,Below Average,1.8571
568,David Warner,SRH,2018,"Wankhede Stadium, Mumbai",High-Scoring,Lost,Finisher/Tail,Anchor,30,21,142.86,1,1,6,10,33.33,9,10,11,93.87,111.78,133.72,0.701,0.619,Good,0.2041
569,Ishan Kishan,KKR,2023,"Sawai Mansingh, Jaipur",Slow/Low,Won,Middle Order (4-5),Finisher,18,14,128.57,3,1,4,18,100.0,8,7,3,146.2,162.19,161.02,0.942,0.568,Average,0.4592
570,Shreyas Iyer,PBKS,2024,"M. Chinnaswamy, Bangalore",Flat/Batting,Lost,Lower Middle (6-7),Anchor,30,25,120.0,3,0,10,12,40.0,10,12,8,103.23,121.75,159.43,0.279,0.54,Good,0.144
571,Priyam Garg,CSK,2019,"Arun Jaitley, Delhi",Slow/Low,Won,Lower Middle (6-7),Aggressive,0,1,0.0,1,1,0,10,1000.0,0,0,0,130.64,172.94,150.1,0.698,0.07,Below Average,0.0
572,Shubman Gill,MI,2021,"Arun Jaitley, Delhi",High-Scoring,Won,Top Order (3),Finisher,31,17,182.35,3,4,4,36,116.13,6,13,12,139.53,177.99,151.35,0.395,0.931,Good,1.1799
573,Suryakumar Yadav,LSG,2019,"MA Chidambaram, Chennai",Spin-Friendly,Lost,Finisher/Tail,Aggressive,59,31,190.32,2,3,9,26,44.07,27,23,9,166.5,199.63,195.96,0.559,0.997,Elite,0.4911
574,Hardik Pandya,DC,2018,"M. Chinnaswamy, Bangalore",Slow/Low,Lost,Middle Order (4-5),Aggressive,48,31,154.84,7,2,8,40,83.33,20,17,11,157.01,152.54,195.53,0.278,0.897,Good,0.5494
575,Aaron Finch,LSG,2019,"Arun Jaitley, Delhi",Slow/Low,Won,Lower Middle (6-7),Finisher,24,14,171.43,4,1,2,22,91.67,11,10,3,126.07,134.95,204.98,0.829,0.74,Average,0.7347
576,Shubman Gill,KKR,2021,"MA Chidambaram, Chennai",Spin-Friendly,Lost,Opener,Anchor,31,22,140.91,2,0,7,8,25.81,8,12,11,111.96,119.39,152.91,0.567,0.587,Good,0.1281
577,Prithvi Shaw,RR,2018,"M. Chinnaswamy, Bangalore",Flat/Batting,Lost,Lower Middle (6-7),All-Round,27,22,122.73,3,2,5,24,88.89,5,12,10,125.51,141.5,144.34,0.444,0.636,Average,0.3905
578,Glenn Maxwell,GT,2022,"Wankhede Stadium, Mumbai",High-Scoring,Won,Top Order (3),Power Hitter,28,19,147.37,3,2,6,24,85.71,9,11,8,162.81,161.1,218.62,0.322,0.714,Average,0.5429
579,Virat Kohli,DC,2020,"Brabourne Stadium, Mumbai",Flat/Batting,Lost,Lower Middle (6-7),Aggressive,43,31,138.71,3,1,10,18,41.86,11,20,12,131.45,158.28,186.96,0.413,0.698,Good,0.2237
580,Glenn Maxwell,GT,2018,"Brabourne Stadium, Mumbai",Slow/Low,Lost,Middle Order (4-5),Aggressive,38,19,200.0,2,3,7,26,68.42,10,14,14,148.53,151.79,221.37,0.556,0.942,Good,0.8421
581,Shubman Gill,DC,2023,"Eden Gardens, Kolkata",High-Scoring,Lost,Opener,Finisher,12,9,133.33,3,1,2,18,150.0,4,3,5,153.84,154.75,191.92,0.656,0.558,Below Average,0.7407
582,Virat Kohli,KKR,2024,"Rajiv Gandhi Intl, Hyderabad",Seaming,Won,Lower Middle (6-7),Anchor,25,20,125.0,2,0,7,8,32.0,8,10,7,96.4,106.94,152.49,0.631,0.515,Average,0.125
583,Rilee Rossouw,RCB,2024,"Arun Jaitley, Delhi",High-Scoring,Won,Opener,Finisher,20,14,142.86,2,0,4,8,40.0,6,7,7,152.57,178.69,166.01,0.754,0.549,Average,0.2041
584,MS Dhoni,SRH,2021,"Rajiv Gandhi Intl, Hyderabad",Flat/Batting,Won,Top Order (3),Power Hitter,22,13,169.23,3,2,3,24,109.09,5,8,9,159.86,168.05,194.66,0.332,0.756,Average,0.9112
585,Tristan Stubbs,LSG,2020,"Sawai Mansingh, Jaipur",Slow/Low,Won,Opener,Power Hitter,47,24,195.83,4,2,2,28,59.57,10,18,19,184.09,178.25,221.14,0.546,0.955,Good,0.6528
586,Quinton de Kock,LSG,2022,"Wankhede Stadium, Mumbai",High-Scoring,Won,Middle Order (4-5),All-Round,47,29,162.07,1,1,11,10,21.28,16,18,13,102.74,130.85,152.72,0.486,0.744,Good,0.1677
587,Manish Pandey,DC,2022,"Eden Gardens, Kolkata",High-Scoring,Won,Middle Order (4-5),Finisher,15,11,136.36,4,4,2,40,266.67,5,4,6,163.23,154.05,165.06,0.727,0.749,Average,1.4876
588,David Warner,PBKS,2022,"Sawai Mansingh, Jaipur",Slow/Low,Lost,Middle Order (4-5),Finisher,23,15,153.33,0,1,2,6,26.09,5,9,9,135.52,175.55,202.24,0.544,0.602,Average,0.2044
589,Rilee Rossouw,DC,2022,"Wankhede Stadium, Mumbai",Flat/Batting,Lost,Lower Middle (6-7),Aggressive,33,15,220.0,4,2,2,28,84.85,9,15,9,149.91,164.37,176.73,0.517,0.972,Good,1.1733
590,Rilee Rossouw,RR,2024,"Brabourne Stadium, Mumbai",Seaming,Lost,Finisher/Tail,Finisher,0,1,0.0,3,1,0,18,1800.0,0,0,0,128.16,160.41,173.92,0.381,0.11,Below Average,0.0
591,Shreyas Iyer,MI,2023,"M. Chinnaswamy, Bangalore",Spin-Friendly,Lost,Lower Middle (6-7),Anchor,43,32,134.38,1,1,13,10,23.26,16,15,12,117.63,111.45,130.84,1.0,0.645,Good,0.126
592,Hardik Pandya,RR,2018,"M. Chinnaswamy, Bangalore",Spin-Friendly,Lost,Opener,All-Round,34,25,136.0,0,3,5,18,52.94,15,11,8,109.15,133.03,187.03,0.689,0.694,Good,0.3264
593,Manish Pandey,PBKS,2018,"Eden Gardens, Kolkata",Slow/Low,Lost,Middle Order (4-5),Aggressive,32,19,168.42,2,2,5,20,62.5,12,14,6,158.53,154.56,198.84,0.533,0.773,Good,0.5319
594,Tristan Stubbs,PBKS,2022,"Brabourne Stadium, Mumbai",Slow/Low,Won,Finisher/Tail,All-Round,14,10,140.0,3,2,3,24,171.43,6,5,3,106.06,138.85,160.97,0.583,0.636,Below Average,0.98
595,Ambati Rayudu,RR,2022,"Arun Jaitley, Delhi",Slow/Low,Lost,Lower Middle (6-7),Aggressive,51,27,188.89,2,1,5,14,27.45,16,23,12,154.48,156.38,213.34,0.641,0.861,Elite,0.2798
596,Devdutt Padikkal,GT,2024,"Sawai Mansingh, Jaipur",Spin-Friendly,Lost,Finisher/Tail,Finisher,27,20,135.0,2,1,4,14,51.85,6,9,12,136.18,133.39,197.43,0.753,0.603,Average,0.27
597,Kieron Pollard,RR,2019,"MA Chidambaram, Chennai",Flat/Batting,Lost,Finisher/Tail,Anchor,4,2,200.0,1,1,0,10,250.0,1,1,2,108.43,101.41,150.16,0.748,0.686,Below Average,3.0
598,Tristan Stubbs,DC,2022,"Wankhede Stadium, Mumbai",Flat/Batting,Lost,Top Order (3),Anchor,36,23,156.52,1,1,8,10,27.78,12,16,8,102.18,139.59,128.17,0.296,0.684,Good,0.2042
599,KL Rahul,CSK,2018,"Brabourne Stadium, Mumbai",Spin-Friendly,Won,Lower Middle (6-7),Finisher,15,8,187.5,3,2,3,24,160.0,4,4,7,119.13,153.28,179.93,0.674,0.782,Average,1.6406
600,Prithvi Shaw,DC,2022,"Eden Gardens, Kolkata",Flat/Batting,Lost,Finisher/Tail,Anchor,22,18,122.22,2,0,6,8,36.36,9,6,7,105.85,117.52,138.64,0.564,0.495,Average,0.1358
601,Heinrich Klaasen,CSK,2022,"Eden Gardens, Kolkata",Spin-Friendly,Won,Opener,Power Hitter,18,9,200.0,1,2,4,16,88.89,7,6,5,139.23,140.84,193.09,0.936,0.792,Average,1.1111
602,Tim David,RR,2023,"Arun Jaitley, Delhi",Seaming,Won,Top Order (3),Aggressive,7,6,408.35,1,3,2,22,314.29,3,2,2,164.85,186.81,179.07,0.136,0.548,Below Average,4.7641
603,Tilak Varma,SRH,2019,"Eden Gardens, Kolkata",Seaming,Lost,Finisher/Tail,Finisher,12,8,150.0,1,2,3,16,133.33,5,5,2,158.62,152.42,200.22,0.614,0.618,Below Average,0.9375
604,Rinku Singh,PBKS,2024,"Rajiv Gandhi Intl, Hyderabad",Slow/Low,Lost,Top Order (3),Anchor,28,20,140.0,2,2,5,20,71.43,12,13,3,100.27,118.1,146.79,0.778,0.672,Average,0.42
605,Wriddhiman Saha,RCB,2018,"Eden Gardens, Kolkata",Seaming,Lost,Finisher/Tail,Aggressive,34,27,125.93,4,3,3,34,100.0,16,14,4,143.94,136.15,170.71,0.387,0.744,Good,0.4664
606,Hardik Pandya,GT,2020,"Rajiv Gandhi Intl, Hyderabad",Slow/Low,Lost,Finisher/Tail,Aggressive,49,30,163.33,1,3,4,22,44.9,11,21,17,138.51,167.56,194.43,0.791,0.856,Good,0.3811
607,Heinrich Klaasen,RCB,2023,"Narendra Modi Stadium, Ahmedabad",High-Scoring,Lost,Lower Middle (6-7),All-Round,28,19,147.37,2,1,6,14,50.0,10,10,8,122.73,143.47,145.1,0.319,0.644,Average,0.3103
608,Liam Livingstone,CSK,2020,"Rajiv Gandhi Intl, Hyderabad",Spin-Friendly,Lost,Finisher/Tail,Aggressive,61,35,174.29,3,1,7,18,29.51,21,28,12,135.74,167.65,167.71,0.82,0.877,Elite,0.249
609,Virat Kohli,MI,2020,"Narendra Modi Stadium, Ahmedabad",Seaming,Lost,Finisher/Tail,Power Hitter,43,26,165.38,1,0,3,4,9.3,9,18,16,134.71,151.82,192.18,0.641,0.688,Good,0.0636
610,Andre Russell,CSK,2021,"MA Chidambaram, Chennai",High-Scoring,Won,Opener,Aggressive,44,39,112.82,3,0,13,12,27.27,11,19,14,132.51,153.08,138.94,0.61,0.574,Good,0.0868
611,Yashasvi Jaiswal,GT,2020,"MA Chidambaram, Chennai",High-Scoring,Won,Middle Order (4-5),Anchor,24,17,141.18,1,0,4,4,16.67,9,8,7,92.94,109.53,140.48,0.481,0.54,Average,0.083
612,Kieron Pollard,RR,2023,"Rajiv Gandhi Intl, Hyderabad",Slow/Low,Won,Top Order (3),Aggressive,12,7,171.43,4,1,2,22,183.33,2,3,7,131.25,152.76,194.61,0.431,0.692,Below Average,1.4694
613,Rinku Singh,PBKS,2022,"Rajiv Gandhi Intl, Hyderabad",Seaming,Lost,Finisher/Tail,Power Hitter,25,15,166.67,2,0,1,8,32.0,7,11,7,164.04,168.34,203.69,0.675,0.64,Average,0.2222
614,Ambati Rayudu,RCB,2019,"Sawai Mansingh, Jaipur",Slow/Low,Won,Finisher/Tail,Anchor,3,2,150.0,2,1,1,14,466.67,0,1,2,114.03,139.81,140.16,0.387,0.552,Below Average,3.0
615,KL Rahul,RCB,2018,"Brabourne Stadium, Mumbai",Slow/Low,Won,Middle Order (4-5),Power Hitter,38,20,190.0,1,3,6,22,57.89,7,14,17,172.53,149.66,173.6,0.629,0.892,Good,0.665
616,Kieron Pollard,DC,2018,"M. Chinnaswamy, Bangalore",Spin-Friendly,Lost,Lower Middle (6-7),Finisher,5,2,250.0,1,3,0,22,440.0,1,1,3,121.15,176.37,209.27,0.709,0.94,Below Average,8.75
617,Tristan Stubbs,MI,2020,"Eden Gardens, Kolkata",Flat/Batting,Lost,Finisher/Tail,Aggressive,21,13,161.54,3,1,5,18,85.71,7,8,6,146.16,154.78,182.5,0.484,0.679,Average,0.6213
618,Rilee Rossouw,RCB,2023,"Sawai Mansingh, Jaipur",Slow/Low,Lost,Finisher/Tail,Anchor,37,27,137.04,2,0,10,8,21.62,8,14,15,116.68,126.9,168.81,0.776,0.599,Good,0.1015
619,Nicholas Pooran,KKR,2022,"Wankhede Stadium, Mumbai",Slow/Low,Lost,Middle Order (4-5),All-Round,20,13,153.85,1,2,3,16,80.0,6,8,6,108.85,111.74,155.15,0.565,0.662,Average,0.5917
620,Liam Livingstone,LSG,2018,"Narendra Modi Stadium, Ahmedabad",High-Scoring,Won,Finisher/Tail,Aggressive,28,23,426.09,2,2,7,20,71.43,12,11,5,149.96,148.79,178.39,0.297,0.617,Average,1.1115
621,Yashasvi Jaiswal,RCB,2024,"Narendra Modi Stadium, Ahmedabad",Spin-Friendly,Lost,Middle Order (4-5),Aggressive,33,17,194.12,4,4,4,40,121.21,14,12,7,164.19,159.67,198.14,0.816,0.994,Good,1.3703
622,Virat Kohli,SRH,2021,"Wankhede Stadium, Mumbai",High-Scoring,Lost,Top Order (3),All-Round,27,19,142.11,4,1,4,22,81.48,13,12,2,156.35,130.95,161.88,0.758,0.664,Average,0.4488
623,Sanju Samson,DC,2020,"Rajiv Gandhi Intl, Hyderabad",Spin-Friendly,Won,Top Order (3),Aggressive,24,17,141.18,3,0,4,12,50.0,6,9,9,147.68,149.66,186.07,0.808,0.58,Average,0.2491
624,AB de Villiers,RCB,2020,"Rajiv Gandhi Intl, Hyderabad",Flat/Batting,Won,Middle Order (4-5),All-Round,26,21,123.81,3,1,5,18,69.23,8,11,7,96.6,157.92,148.61,0.441,0.585,Average,0.2948
625,Nicholas Pooran,CSK,2020,"Sawai Mansingh, Jaipur",High-Scoring,Lost,Opener,Finisher,0,1,0.0,0,2,0,12,1200.0,0,0,0,145.83,142.85,182.01,0.408,0.1,Below Average,0.0
626,Prithvi Shaw,GT,2024,"Punjab Cricket Assoc, Mohali",Spin-Friendly,Lost,Top Order (3),Aggressive,38,21,180.95,4,1,9,22,57.89,17,18,3,155.51,159.97,205.79,0.976,0.825,Good,0.517
627,Hardik Pandya,SRH,2024,"Narendra Modi Stadium, Ahmedabad",High-Scoring,Lost,Top Order (3),Power Hitter,4,2,200.0,0,3,0,18,450.0,1,1,2,154.21,149.66,226.91,0.444,0.766,Below Average,6.0
628,Heinrich Klaasen,DC,2018,"Sawai Mansingh, Jaipur",Seaming,Lost,Opener,Anchor,33,34,97.06,2,0,11,8,24.24,7,16,10,96.59,114.1,145.65,0.314,0.463,Good,0.0571
629,Tim David,DC,2023,"Punjab Cricket Assoc, Mohali",High-Scoring,Won,Top Order (3),Aggressive,27,16,168.75,1,4,3,28,103.7,10,10,7,133.96,168.29,165.27,0.749,0.834,Average,0.9492
630,Glenn Maxwell,PBKS,2022,"Arun Jaitley, Delhi",Seaming,Lost,Finisher/Tail,Anchor,30,24,125.0,2,0,9,8,26.67,12,11,7,88.96,143.04,135.77,0.604,0.535,Good,0.1042
631,Ishan Kishan,RR,2018,"M. Chinnaswamy, Bangalore",Flat/Batting,Lost,Middle Order (4-5),Power Hitter,36,22,163.64,3,0,4,12,33.33,11,12,13,140.94,177.79,211.85,0.593,0.695,Good,0.2231
632,Tristan Stubbs,PBKS,2024,"Eden Gardens, Kolkata",High-Scoring,Won,Opener,Power Hitter,15,8,187.5,2,4,2,32,213.33,3,6,6,145.01,163.75,191.49,0.598,0.863,Average,2.3438
633,Nicholas Pooran,GT,2019,"Wankhede Stadium, Mumbai",Flat/Batting,Lost,Lower Middle (6-7),Finisher,30,19,157.89,2,2,4,20,66.67,9,10,11,125.62,149.66,164.19,0.507,0.734,Good,0.4986
634,Andre Russell,KKR,2023,"MA Chidambaram, Chennai",Spin-Friendly,Won,Finisher/Tail,Aggressive,43,24,179.17,1,3,8,22,51.16,12,15,16,161.87,149.66,139.6,0.298,0.88,Good,0.5226
635,Rilee Rossouw,KKR,2024,"Rajiv Gandhi Intl, Hyderabad",Flat/Batting,Lost,Top Order (3),Aggressive,30,22,136.36,2,2,8,20,66.67,12,12,6,139.64,181.51,189.7,0.197,0.669,Good,0.3719
636,Rilee Rossouw,GT,2022,"M. Chinnaswamy, Bangalore",Flat/Batting,Won,Opener,Anchor,33,24,137.5,2,1,10,14,42.42,14,14,5,113.0,82.61,128.02,0.765,0.635,Good,0.2292
637,Shreyas Iyer,MI,2020,"Punjab Cricket Assoc, Mohali",Slow/Low,Won,Finisher/Tail,Power Hitter,13,7,185.71,1,5,2,34,261.54,2,5,6,141.54,181.22,207.99,0.696,0.879,Below Average,2.9183
638,MS Dhoni,PBKS,2023,"Punjab Cricket Assoc, Mohali",Slow/Low,Lost,Opener,Finisher,25,11,227.27,0,0,2,0,0.0,7,9,9,124.48,141.17,159.16,0.643,0.782,Average,0.0
639,Ambati Rayudu,LSG,2018,"Rajiv Gandhi Intl, Hyderabad",Spin-Friendly,Lost,Middle Order (4-5),All-Round,22,16,137.5,4,1,4,22,100.0,7,8,7,129.69,149.66,168.54,0.922,0.63,Average,0.5156
640,MS Dhoni,CSK,2019,"Arun Jaitley, Delhi",Seaming,Won,Top Order (3),Anchor,29,21,138.1,2,0,10,8,27.59,10,10,9,140.03,124.23,171.01,0.437,0.57,Average,0.1315
641,Chris Gayle,DC,2021,"Narendra Modi Stadium, Ahmedabad",Seaming,Won,Opener,Anchor,27,22,122.73,0,0,6,0,0.0,10,12,5,120.33,132.36,134.72,0.766,0.476,Average,0.0
642,Wriddhiman Saha,CSK,2018,"Eden Gardens, Kolkata",Flat/Batting,Won,Finisher/Tail,All-Round,30,21,142.86,2,2,6,20,66.67,8,13,9,107.72,148.31,156.93,0.468,0.689,Good,0.4082
643,Wriddhiman Saha,MI,2023,"Rajiv Gandhi Intl, Hyderabad",Flat/Batting,Won,Finisher/Tail,Finisher,32,22,145.45,1,3,9,22,68.75,14,12,6,163.09,140.77,160.11,0.127,0.734,Good,0.4628
644,Ambati Rayudu,KKR,2018,"Sawai Mansingh, Jaipur",Slow/Low,Lost,Finisher/Tail,Power Hitter,48,31,154.84,2,2,9,20,41.67,12,18,18,161.42,150.49,181.05,0.171,0.797,Good,0.2997
645,Virat Kohli,RR,2022,"Narendra Modi Stadium, Ahmedabad",Flat/Batting,Won,Middle Order (4-5),Power Hitter,5,2,250.0,0,1,0,6,120.0,1,2,2,146.65,158.98,208.94,0.685,0.82,Below Average,2.5
646,Suryakumar Yadav,LSG,2021,"Sawai Mansingh, Jaipur",High-Scoring,Lost,Middle Order (4-5),Finisher,14,11,127.27,1,2,2,16,114.29,3,6,5,122.22,149.66,185.97,0.338,0.558,Below Average,0.5785
647,Tim David,SRH,2022,"M. Chinnaswamy, Bangalore",Spin-Friendly,Lost,Finisher/Tail,Finisher,200,28,117.86,1,1,6,10,30.3,10,14,9,131.02,191.62,186.99,0.567,0.556,Elite,0.1263
648,Hardik Pandya,MI,2024,"Punjab Cricket Assoc, Mohali",Flat/Batting,Lost,Finisher/Tail,Anchor,33,20,165.0,1,0,6,4,12.12,9,13,11,108.34,145.4,141.03,0.497,0.647,Good,0.0825
649,Shreyas Iyer,RR,2023,"Arun Jaitley, Delhi",High-Scoring,Lost,Finisher/Tail,All-Round,21,13,161.54,2,3,6,26,123.81,9,8,4,128.05,154.42,142.58,0.455,0.759,Average,0.9941
650,KL Rahul,RR,2023,"Narendra Modi Stadium, Ahmedabad",Spin-Friendly,Lost,Opener,Anchor,12,9,133.33,3,0,3,12,100.0,3,4,5,116.27,109.0,131.98,0.257,0.508,Below Average,0.4444
651,Nicholas Pooran,KKR,2024,"Wankhede Stadium, Mumbai",Seaming,Won,Top Order (3),All-Round,32,23,139.13,2,1,7,14,43.75,12,12,8,111.98,128.5,156.76,0.732,0.635,Good,0.242
652,Anrich Nortje,SRH,2019,"Narendra Modi Stadium, Ahmedabad",Seaming,Won,Opener,Aggressive,98,76,128.95,4,1,18,22,22.45,47,46,5,133.2,143.12,183.17,0.285,0.909,Elite,0.1018
653,Shreyas Iyer,MI,2018,"Wankhede Stadium, Mumbai",Spin-Friendly,Lost,Middle Order (4-5),Anchor,39,32,121.88,2,0,11,8,20.51,12,13,14,112.31,107.11,120.19,0.17,0.562,Good,0.0762
654,Kieron Pollard,SRH,2024,"Brabourne Stadium, Mumbai",Slow/Low,Won,Finisher/Tail,Anchor,44,40,110.0,3,1,11,18,40.91,16,17,11,134.26,119.53,143.15,0.436,0.616,Good,0.1375
655,Kieron Pollard,SRH,2023,"Narendra Modi Stadium, Ahmedabad",Flat/Batting,Won,Lower Middle (6-7),Power Hitter,31,19,163.16,0,1,4,6,19.35,7,12,12,137.83,160.26,214.86,0.595,0.663,Good,0.1717
656,Glenn Maxwell,RCB,2021,"Narendra Modi Stadium, Ahmedabad",Flat/Batting,Lost,Finisher/Tail,Power Hitter,24,12,200.0,3,4,2,36,150.0,5,7,12,148.36,152.48,189.22,0.724,0.956,Average,1.8333
657,Tim David,SRH,2021,"M. Chinnaswamy, Bangalore",Seaming,Lost,Finisher/Tail,All-Round,48,30,160.0,0,2,6,12,25.0,10,23,15,137.67,132.48,172.75,0.31,0.772,Good,0.2133
658,Anrich Nortje,MI,2019,"Sawai Mansingh, Jaipur",Spin-Friendly,Lost,Top Order (3),Anchor,42,42,100.0,1,0,10,4,9.52,17,16,9,148.0,121.46,160.33,0.592,0.488,Good,0.0238
659,Aaron Finch,LSG,2024,"Eden Gardens, Kolkata",Seaming,Lost,Top Order (3),Aggressive,43,28,153.57,3,3,6,30,69.77,20,16,7,142.84,149.66,182.97,0.894,0.843,Good,0.4936
660,Wriddhiman Saha,RR,2020,"Sawai Mansingh, Jaipur",Seaming,Lost,Lower Middle (6-7),All-Round,46,28,164.29,3,2,11,24,52.17,9,20,17,147.6,108.73,132.39,0.786,0.837,Good,0.4107
661,David Warner,DC,2022,"Eden Gardens, Kolkata",Seaming,Won,Finisher/Tail,Power Hitter,21,13,161.54,1,2,1,16,76.19,4,7,10,186.17,149.66,217.05,0.72,0.689,Average,0.6213
662,Chris Gayle,DC,2019,"Brabourne Stadium, Mumbai",Spin-Friendly,Lost,Middle Order (4-5),Finisher,34,24,141.67,1,2,6,16,47.06,16,13,5,151.28,128.33,192.54,0.508,0.681,Good,0.2951
663,Dinesh Karthik,GT,2023,"Punjab Cricket Assoc, Mohali",Spin-Friendly,Lost,Lower Middle (6-7),Aggressive,47,26,180.77,5,4,10,44,93.62,17,23,7,165.66,173.09,198.64,0.494,1.03,Good,0.9038
664,Prithvi Shaw,RR,2024,"Eden Gardens, Kolkata",Seaming,Won,Middle Order (4-5),All-Round,35,25,140.0,1,3,8,22,62.86,11,14,10,115.85,138.49,181.45,0.622,0.73,Good,0.392
665,Virat Kohli,SRH,2024,"M. Chinnaswamy, Bangalore",Seaming,Won,Finisher/Tail,Anchor,31,30,103.33,1,0,8,4,12.9,7,13,11,100.02,144.08,162.48,0.267,0.454,Good,0.0344
666,Dinesh Karthik,LSG,2022,"Wankhede Stadium, Mumbai",High-Scoring,Won,Middle Order (4-5),Finisher,10,9,111.11,1,2,2,16,160.0,4,4,2,146.41,132.16,194.21,0.45,0.493,Below Average,0.6173
667,Rilee Rossouw,GT,2021,"Narendra Modi Stadium, Ahmedabad",Slow/Low,Won,Lower Middle (6-7),Power Hitter,25,14,178.57,1,1,4,10,40.0,9,11,5,160.78,174.14,163.28,0.501,0.706,Average,0.3826
668,Liam Livingstone,CSK,2023,"Punjab Cricket Assoc, Mohali",Spin-Friendly,Won,Opener,Anchor,27,18,150.0,3,1,7,18,66.67,10,8,9,111.54,149.66,130.31,0.513,0.668,Average,0.4167
669,Nicholas Pooran,DC,2020,"Punjab Cricket Assoc, Mohali",Flat/Batting,Lost,Top Order (3),Anchor,47,52,90.38,3,0,14,12,25.53,20,20,7,125.7,132.01,179.2,0.651,0.519,Good,0.0521
670,Rishabh Pant,CSK,2021,"Sawai Mansingh, Jaipur",Flat/Batting,Lost,Finisher/Tail,Anchor,26,20,130.0,3,0,6,12,46.15,7,10,9,110.07,91.71,139.06,0.706,0.554,Average,0.195
671,Tilak Varma,RCB,2020,"Brabourne Stadium, Mumbai",Spin-Friendly,Lost,Finisher/Tail,Power Hitter,18,8,225.0,0,4,2,24,133.33,6,7,5,129.06,158.84,169.66,0.51,0.947,Average,2.25
672,Quinton de Kock,LSG,2021,"Sawai Mansingh, Jaipur",Slow/Low,Won,Finisher/Tail,Finisher,20,12,166.67,1,2,3,16,80.0,6,7,7,103.99,160.31,158.66,0.579,0.7,Average,0.6945
673,Liam Livingstone,PBKS,2021,"Narendra Modi Stadium, Ahmedabad",Spin-Friendly,Lost,Top Order (3),Power Hitter,43,28,153.57,4,2,10,28,65.12,9,20,14,149.32,159.39,211.54,0.472,0.813,Good,0.4388
674,KL Rahul,KKR,2023,"Punjab Cricket Assoc, Mohali",Seaming,Won,Middle Order (4-5),Anchor,17,15,113.33,2,1,3,14,82.35,8,6,3,110.9,139.65,136.51,0.517,0.498,Average,0.3022
